u1*(-a^2),u2*(1/Ma),u3*(Mb),u4*(Mc),u5*(h),u6*(m),y
0.27363831,0.338055983,0.306769735,0.409425994,0.785112571,0.866831421,28.23366309
0.210710643,0.880185084,0.359910183,0.961195289,0.115372478,0.890113795,25.20405225
0.771146097,0.153537967,0.656745801,0.736360064,0.461910455,0.235611174,24.12716652
0.329016159,0.263527896,0.031183985,0.048218881,0.60999221,0.479205816,21.50064087
0.112512958,0.047284181,0.945068093,0.797668548,0.346762837,0.783186389,24.64757788
0.540895162,0.465898163,0.375955361,0.158562946,0.23484666,0.584181519,19.73386305
0.125488497,0.161441947,0.230830589,0.507246651,0.494350837,0.230796147,21.2112194
0.357519607,0.976524713,0.786766621,0.169639608,0.456984787,0.565066965,24.1517532
0.881826762,0.431432752,0.354467135,0.04650992,0.886918397,0.271988019,25.87167286
0.369161195,0.905908548,0.35570667,0.459965255,0.21635107,0.762730957,23.15926719
0.632508974,0.202604233,0.292151719,0.844797542,0.908507939,0.971953971,33.14170859
0.514625536,0.57158473,0.098475422,0.221817966,0.399109885,0.487044291,21.44716626
0.137724846,0.74108906,0.716206643,0.054356959,0.428794098,0.374432948,20.9168625
0.649069598,0.794794335,0.610362149,0.880430318,0.539336173,0.269312389,27.69924335
0.856034997,0.665525173,0.986924432,0.187329477,0.28342552,0.304249292,21.23536173
0.093212474,0.999019862,0.625359237,0.958322304,0.05060349,0.925758175,25.10748997
0.753680089,0.716292198,0.031320147,0.212038651,0.248015709,0.433697052,20.12012266
0.690211282,0.611760714,0.474032553,0.208510372,0.206244295,0.043074847,17.86812155
0.866660575,0.874793385,0.029710172,0.388819528,0.770631563,0.262554864,27.29553681
0.104091932,0.718217829,0.326925598,0.828656228,0.44394029,0.399804053,25.15146686
0.305695379,0.130311154,0.531147438,0.610952711,0.857334122,0.946068068,30.48311145
0.694291487,0.769009865,0.953235116,0.157551888,0.876452276,0.651872054,29.84756415
0.022017979,0.150670404,0.020924299,0.583052757,0.115255868,0.812470009,19.47117062
0.734075678,0.148673781,0.967281413,0.320867089,0.111962399,0.648818704,19.87793966
0.857978579,0.290459996,0.906440353,0.807105003,0.167749038,0.786404635,24.73463932
0.453304052,0.746578332,0.675554901,0.061517651,0.553537409,0.188322879,22.11284466
0.434329903,0.584311589,0.094587635,0.889085633,0.356563877,0.856386048,26.65868659
0.278468962,0.346049562,0.964988899,0.551079736,0.108969503,0.744172026,21.37754254
0.00505187,0.800964852,0.564060674,0.694045103,0.262529933,0.459890519,22.87317172
0.186303517,0.094043858,0.000996803,0.250870132,0.811421554,0.657837129,25.18769889
0.979864118,0.297239013,0.827884572,0.298598715,0.03540204,0.097641202,16.79789491
0.867286077,0.848251417,0.22182932,0.18665744,0.67938635,0.963695756,28.70313001
0.266504639,0.362405524,0.27132311,0.08870962,0.105927292,0.60072568,16.83422414
0.963748857,0.326257341,0.595925509,0.404871327,0.293107995,0.259908935,21.04622658
0.367712616,0.535130233,0.117614518,0.913953923,0.26123474,0.496075324,23.61615474
0.297585375,0.908581379,0.924291892,0.001308186,0.897649518,0.228228813,26.62814012
0.152807635,0.962089519,0.659361453,0.010266724,0.422254156,0.276829232,20.69372239
0.90161107,0.079278615,0.343493909,0.478669159,0.361560915,0.923990022,24.38699489
0.986992491,0.948469765,0.73611239,0.609034092,0.013497377,0.206641474,20.77294331
0.327411404,0.960775209,0.863096292,0.691920566,0.767763754,0.864318093,32.51807179
0.703430423,0.349370982,0.832586005,0.621150265,0.291546925,0.5885736,23.87218549
0.33530341,0.018078659,0.589021193,0.663084979,0.723371763,0.157963376,25.05716249
0.104990739,0.352813379,0.803828194,0.447658122,0.38704902,0.492573604,22.26756889
0.392692307,0.770460291,0.161073921,0.40299886,0.586066552,0.452116581,25.04975105
0.551569961,0.122517546,0.625768394,0.58623068,0.652316594,0.376700898,25.63803285
0.123016759,0.244727391,0.353783858,0.043179249,0.641457142,0.298570277,20.96030406
0.818272775,0.119606663,0.303541263,0.444834877,0.097437755,0.895475009,20.7663148
0.497363117,0.034164048,0.145181906,0.753553129,0.488588386,0.030623875,21.85249001
0.234382953,0.837650629,0.039764748,0.982862922,0.94991184,0.296413118,31.81955011
0.592759579,0.596819527,0.018896311,0.308378437,0.183711615,0.692036737,20.51931589
0.793259306,0.876715766,0.876792347,0.140328978,0.057335012,0.60559541,20.08982549
0.327624349,0.123376382,0.685040069,0.724771544,0.377621776,0.449195758,23.1790073
0.701476324,0.680046727,0.676102602,0.536426309,0.0911635,0.157648242,19.5580078
0.42785918,0.575045411,0.600656586,0.597210009,0.306010332,0.255895311,22.01670006
0.964051169,0.837791215,0.382658331,0.953845963,0.797556297,0.943380222,35.02611593
0.770940087,0.480361663,0.353039916,0.326482061,0.138187349,0.73589868,20.80915899
0.356350903,0.287480149,0.2778667,0.819499052,0.786744551,0.451031431,28.60502839
0.017747959,0.50818244,0.342846404,0.545346054,0.023916085,0.761943405,19.44309921
0.657519895,0.477176258,0.709432275,0.669432277,0.969032788,0.950562051,34.20851435
0.197872159,0.686123592,0.493085003,0.927630486,0.189108333,0.765817834,24.85791468
0.121879176,0.944157737,0.753237518,0.391145552,0.779873497,0.745226138,29.63757381
0.931776451,0.366611509,0.093082625,0.335011819,0.944242815,0.503218458,28.96008835
0.99994897,0.570804744,0.498218544,0.20611462,0.655387129,0.680995696,26.96595174
0.269888821,0.355204763,0.3868406,0.435006669,0.353592437,0.833829096,23.20794758
0.301768552,0.557779954,0.018004295,0.56400823,0.359920206,0.644350011,23.22872532
0.164988939,0.912601797,0.165420097,0.600719222,0.05094604,0.983564034,22.4494014
0.457684776,0.329530812,0.091237167,0.928028887,0.815525075,0.448456732,29.63757562
0.86584376,0.932381901,0.356271899,0.415712143,0.736493864,0.522072105,29.00580082
0.701505952,0.768672147,0.718262596,0.574719982,0.166589835,0.439710724,22.43237377
0.846331558,0.726682822,0.645477539,0.233492649,0.156009633,0.249933803,19.36366839
0.228481656,0.80575558,0.602873119,0.220100085,0.413499949,0.644777786,23.28502855
0.730456067,0.543930219,0.49660064,0.703263209,0.835217993,0.7924477,32.04203743
0.918526628,0.205706048,0.086142917,0.016363566,0.733494601,0.856350661,25.7652557
0.281416114,0.989690059,0.547831352,0.669800406,0.025781459,0.520970744,21.2866831
0.690653544,0.283271579,0.214561864,0.706908965,0.428000157,0.408847981,23.9746602
0.400657412,0.283221693,0.848457166,0.736820381,0.470695117,0.697176285,26.47881077
0.290226645,0.527610382,0.209021803,0.632418817,0.556479393,0.541299978,25.65558265
0.969623469,0.411210473,0.826672075,0.514222215,0.679406337,0.173150815,26.51684988
0.34863323,0.086838612,0.560742293,0.313186966,0.528752457,0.643054396,23.238319
0.107849681,0.458510543,0.380452183,0.286908166,0.230619094,0.321661894,18.25909686
0.38858921,0.339623845,0.26201342,0.200625839,0.367851614,0.282664534,19.22036715
0.447678291,0.914676625,0.516199904,0.516801201,0.827177887,0.723264285,31.05694959
0.752210825,0.894149766,0.580351627,0.146626725,0.153511683,0.722988997,21.39424391
0.949914267,0.605632764,0.146771246,0.97519323,0.686827993,0.372519373,29.89257586
0.817056984,0.712715192,0.985932016,0.690225249,0.432965805,0.396684591,26.57152168
0.930941311,0.588085873,0.176552529,0.483718588,0.309888091,0.992261621,25.47324576
0.47506013,0.23102052,0.709793162,0.432515746,0.612670134,0.543124492,25.37063011
0.719316568,0.756476448,0.977795248,0.07495256,0.37165546,0.527449847,22.72158547
0.309049585,0.271631576,0.977433578,0.505913054,0.709145378,0.985850422,29.37361923
0.069587109,0.365629283,0.759192983,0.0827718,0.033298018,0.890386905,17.72299309
0.365473525,0.842905188,0.933521024,0.673645795,0.057655826,0.271117848,20.74927806
0.697915228,0.365047994,0.764898105,0.041852926,0.107763828,0.26227227,16.49396644
0.27462211,0.048148789,0.628581484,0.973365737,0.447145504,0.697187764,26.32844211
0.861405896,0.023781747,0.213645719,0.474380506,0.296533314,0.410942456,20.57402069
0.79077285,0.731237553,0.080679898,0.847888234,0.427130778,0.151893131,24.8686426
0.194042549,0.045261593,0.04107927,0.275352817,0.200830299,0.598649482,17.64081668
0.330836762,0.995713048,0.419749279,0.359558993,0.908307892,0.047329647,27.57213348
0.825302618,0.992798561,0.589358935,0.523428149,0.486830137,0.492537757,26.95825864
0.24393779,0.419592944,0.409488394,0.41092827,0.253636307,0.511275571,20.42647016
0.331602146,0.247580026,0.736472556,0.806440503,0.582620256,0.531451675,26.99799766
0.343066932,0.80759618,0.520317347,0.997927747,0.779440483,0.126677423,29.86363782
0.801042028,0.730269543,0.282942183,0.506788262,0.078916362,0.116590932,18.78798653
0.037030266,0.940042577,0.951035092,0.12341167,0.272372654,0.366597968,20.16267261
0.073786983,0.217242684,0.389316505,0.07511751,0.840835157,0.448229468,24.16515106
0.578451548,0.947733788,0.117244207,0.966745845,0.642032664,0.350081316,29.43124439
0.397111991,0.598582268,0.789411927,0.448580951,0.383757043,0.73992894,24.7703036
0.63288532,0.552783917,0.198156382,0.471161843,0.71383931,0.926376278,29.24628113
0.266461276,0.624289294,0.098146958,0.666706078,0.68666058,0.946644116,29.52639488
0.909582677,0.270976088,0.650552536,0.37594093,0.11563826,0.201017396,18.2563141
0.760941887,0.370974914,0.750479506,0.468896964,0.099761996,0.751176195,21.52693449
0.067746221,0.884366588,0.052446562,0.35373417,0.955714544,0.931102996,31.11375657
0.783905477,0.658321305,0.660751827,0.15619749,0.6067675,0.229808808,23.9013416
0.969582372,0.864214919,0.72067926,0.810717615,0.881105893,0.758497542,34.84289252
0.942435621,0.286972988,0.625731294,0.774998256,0.636917927,0.907790362,30.51634362
0.735483798,0.0733705,0.857276947,0.830530069,0.526355195,0.586382749,27.20835102
0.123593753,0.135156512,0.036558188,0.232125113,0.3195124,0.714999442,19.50939101
0.576076766,0.258318132,0.954400991,0.39040506,0.340408486,0.855973109,24.06590715
0.284232729,0.494251948,0.628397715,0.231575536,0.139040835,0.683061012,19.46706618
0.970212944,0.191754407,0.488717403,0.087078503,0.770926562,0.153762136,23.79116566
0.717485725,0.67858437,0.086401014,0.27006654,0.015557881,0.821562243,19.51523111
0.61076559,0.778166686,0.046357419,0.250347639,0.363968391,0.319609193,21.09331986
0.695088043,0.713075213,0.875199937,0.263304453,0.477578953,0.209090743,23.1984295
0.437979129,0.727834349,0.544144899,0.247290171,0.927287937,0.049049016,26.73212
0.372736751,0.570185241,0.139799989,0.764323443,0.939721764,0.311901959,30.08784083
0.935799579,0.744472723,0.269005275,0.406238283,0.771627037,0.880463043,30.6077946
0.331927135,0.884778425,0.532620798,0.544592522,0.574535239,0.313404021,25.84611885
0.041436132,0.63904044,0.787667827,0.419365138,0.902769838,0.190008386,27.48096614
0.400840154,0.943391841,0.390002912,0.40451196,0.235460121,0.505553315,21.99721999
0.790340353,0.559947371,0.93517801,0.657150505,0.325900208,0.301519468,24.0245927
0.648468358,0.66747566,0.184599067,0.551138139,0.71973674,0.42275684,27.63371621
0.962170775,0.475914448,0.805311746,0.934772159,0.48876761,0.387918015,27.97348687
0.106201868,0.551002326,0.208329964,0.941863034,0.068699621,0.372569675,20.51632769
0.911546302,0.754524601,0.360276847,0.840401679,0.217790312,0.824702171,26.40648635
0.368849194,0.998339627,0.904780868,0.210907705,0.698437781,0.879772775,29.13545205
0.474002585,0.047602014,0.590254971,0.218038637,0.126715173,0.870558514,19.15780014
0.428482154,0.546828775,0.123815718,0.857680208,0.962073143,0.492779619,31.83803127
0.116452281,0.409379969,0.234574984,0.694628733,0.648382746,0.249264932,25.00759696
0.247796456,0.929451175,0.001423734,0.009480529,0.017019805,0.463860036,15.86650305
0.742271569,0.154916201,0.326548606,0.862718518,0.239642911,0.061320694,20.79774416
0.023007542,0.823714884,0.528846587,0.609583879,0.530670786,0.223990661,24.45593563
0.133887774,0.130418822,0.568347458,0.555495262,0.010619379,0.104088598,15.49240031
0.025210169,0.772857464,0.942883424,0.582448098,0.892983025,0.533104886,30.65932718
0.857388057,0.892748197,0.867152828,0.242764411,0.663898871,0.605771981,28.14598277
0.617324828,0.746510518,0.873221698,0.229395637,0.640950126,0.868894624,28.19626221
0.169928662,0.949445384,0.758281357,0.202877635,0.829151141,0.141055238,26.19797121
0.768772223,0.600314425,0.512698391,0.537866364,0.070090803,0.127365644,18.81265135
0.966800597,0.280963662,0.660049751,0.608741397,0.109304139,0.154037566,19.50085269
0.934560375,0.867424378,0.615395528,0.608982011,0.742562536,0.338610456,29.65218195
0.921547548,0.749724476,0.513196052,0.182210886,0.920132638,0.148364699,27.73874306
0.007810215,0.838434704,0.735133675,0.116474464,0.472009224,0.650454285,23.24885395
0.589013489,0.529068743,0.960000694,0.559099188,0.952345037,0.085782107,29.41688035
0.256632617,0.842288426,0.442468092,0.822172808,0.433043451,0.108538498,24.3760834
0.564647214,0.115174955,0.315274616,0.193571763,0.110567262,0.357563586,16.22378687
0.318030289,0.919636134,0.986312183,0.755428512,0.304637628,0.673749134,26.43140552
0.153666543,0.225921458,0.791136039,0.444746202,0.983008668,0.556677449,29.41976999
0.444493723,0.785528719,0.979562805,0.070881736,0.288258182,0.309440986,20.14651134
0.495096327,0.000982487,0.405760834,0.157838931,0.64368625,0.943804551,24.99207271
0.989765507,0.929733391,0.99559545,0.115323029,0.796422387,0.85403398,30.78130109
0.042387884,0.951609347,0.562976578,0.434863849,0.598565323,0.506010669,26.10608899
0.301155199,0.93613178,0.431958836,0.701789516,0.712604246,0.95998595,31.62056179
0.851893845,0.548736214,0.383299421,0.181621932,0.835564623,0.842896223,29.25593365
0.659695498,0.177133883,0.35163552,0.136628621,0.716341916,0.728944665,25.43884397
0.826683032,0.075234608,0.41931448,0.617392384,0.933618764,0.929101255,32.06132735
0.660290919,0.622253788,0.494603903,0.755265736,0.090825185,0.764587871,23.37368504
0.759536309,0.533399832,0.935916864,0.359100037,0.299838543,0.274745733,21.64953882
0.49292175,0.472274754,0.62401518,0.95453468,0.256246224,0.926256071,26.77213365
0.204877693,0.102322299,0.624490037,0.05337875,0.14779765,0.823117494,17.86288911
0.810003861,0.874587108,0.503026185,0.755939525,0.474384385,0.783047776,29.14179697
0.567820655,0.727828769,0.073203819,0.847684331,0.779177066,0.195768861,28.84400843
0.139505194,0.874429899,0.303132146,0.359997198,0.770285479,0.606361818,27.79221632
0.804894027,0.390177195,0.914327607,0.843124099,0.890402679,0.848138851,34.13608204
0.95858591,0.616340567,0.285243689,0.635863028,0.650758113,0.085311595,26.24489255
0.346163873,0.479422153,0.199694607,0.471367473,0.693840041,0.302793914,25.09839101
0.293512252,0.983198669,0.012049081,0.246669041,0.588085184,0.336193759,23.77269938
0.081775178,0.389982073,0.5845926,0.878380667,0.98049365,0.742825735,32.96072194
0.664491226,0.815603333,0.057266105,0.472886919,0.852590635,0.746795589,30.66407869
0.958961618,0.589781279,0.810720997,0.744126844,0.108207679,0.531800802,23.32560579
0.13599269,0.31464059,0.549694671,0.698021798,0.317279809,0.422591937,22.14889734
0.485159631,0.411795577,0.394558794,0.588578553,0.59687266,0.410908494,25.54602989
0.098238185,0.352333069,0.798432678,0.950797497,0.455517497,0.350610745,25.37517327
0.034109904,0.764966902,0.75978851,0.349831867,0.467315879,0.60778401,24.24850507
0.664501051,0.666510123,0.393664366,0.252616945,0.503239397,0.874949647,25.84835168
0.867687175,0.116228466,0.413457741,0.475742418,0.689880203,0.171674074,24.69563368
0.337570536,0.773886973,0.244433261,0.340647868,0.197666446,0.8334797,21.94673495
0.875765174,0.461348069,0.039324256,0.87641881,0.566449965,0.259186332,26.54640504
0.117053099,0.326519805,0.231837905,0.117107787,0.422347897,0.050721829,17.5858531
0.237960682,0.373890856,0.283371201,0.207858965,0.131785465,0.111461922,15.40853971
0.901606727,0.130083946,0.696571042,0.262381934,0.623049047,0.065913568,22.61876986
0.508509894,0.312315742,0.895090248,0.577218101,0.648570347,0.35731195,26.3293149
0.608192384,0.173241348,0.250878343,0.520989535,0.32271422,0.870206339,23.46196587
0.038018233,0.457606457,0.912405845,0.18163555,0.22600084,0.568321093,19.46089345
0.12838991,0.527912746,0.227181501,0.465991332,0.883703049,0.210591874,26.63463427
0.055790813,0.990019624,0.313039965,0.320379123,0.695181775,0.111447467,24.37289381
0.90500074,0.768897168,0.877680228,0.977390334,0.425390194,0.950202401,31.15324967
0.134794964,0.528893889,0.26420422,0.307388664,0.588771012,0.775276804,25.03854607
0.849672827,0.374328253,0.161807772,0.669167731,0.593501063,0.368985761,26.04699002
0.351034699,0.159006909,0.917331171,0.950348889,0.815585634,0.294907636,29.51874601
0.800597496,0.379297687,0.618844238,0.312760464,0.5387894,0.715499639,25.58688819
0.365043547,0.544579918,0.515523946,0.248788115,0.815234044,0.858321269,28.70425633
0.26768404,0.177809699,0.764666351,0.609088166,0.034447917,0.569897515,19.13318828
0.093660701,0.89991405,0.060893926,0.806391911,0.247691623,0.355523371,22.56667225
0.280706591,0.639117153,0.079233639,0.681782825,0.399207374,0.952683752,26.2422193
0.471479717,0.405033179,0.34541206,0.197961277,0.08506844,0.268603604,16.22778403
0.817508799,0.794256136,0.44671453,0.482243982,0.167152781,0.59200421,22.54717612
0.452514955,0.134549076,0.001765324,0.815069522,0.965444421,0.55673044,30.57072751
0.971435575,0.837784653,0.803197083,0.139658541,0.657629834,0.627338732,27.52722365
0.541633011,0.018923094,0.181760459,0.891251279,0.395580469,0.222905235,22.62167547
0.02494563,0.395084273,0.384444659,0.93973675,0.506119553,0.117605937,24.11169588
0.4153673,0.558793969,0.620701728,0.383435931,0.19744651,0.63628177,21.28955165
0.688899107,0.167926145,0.826187897,0.706461778,0.392211387,0.625721201,25.19477181
